file_name;solver;size;initial_value;final_value;elapsed_time;imp_value;instance_num;num_workers
dvnd_n4w4in9_11.out;dvnd;100;9661842;977976;2.6402759552;9.87942648899;9;4
dvnd_n4w4in1_49.out;dvnd;52;558778;142744;1.86340284348;3.91454632069;1;4
dvnd_n4w4in0_8.out;dvnd;51;31378;9849;1.505245924;3.1859071987;0;4
dvnd_n4w4in24_15.out;dvnd;195;355421;216543;1.63124299049;1.64134144258;24;4
dvnd_n4w4in20_7.out;dvnd;150;20304704;1866985;4.10854315758;10.8756653106;20;4
dvnd_n4w4in22_6.out;dvnd;152;12011325;5442814;1.72372102737;2.20682261051;22;4
dvnd_n4w4in25_15.out;dvnd;198;1735156;1219347;2.34445500374;1.42302068238;25;4
dvnd_n4w4in13_79.out;dvnd;105;1633632;598351;2.22538280487;2.73022356443;13;4
dvnd_n4w4in36_5.out;dvnd;400;42523653;2910807;8.01737904549;14.6088878445;36;4
dvnd_n4w4in26_15.out;dvnd;200;36800518;2791970;4.69746994972;13.1808429174;26;4
dvnd_n4w4in10_81.out;dvnd;100;7680080;986407;2.30850100517;7.78591392802;10;4
dvnd_n4w4in9_46.out;dvnd;100;9661842;1021992;2.95562291145;9.45393114623;9;4
dvnd_n4w4in0_5.out;dvnd;51;31378;9451;2.43329000473;3.32007195006;0;4
dvnd_n4w4in33_8.out;dvnd;280;392877;352328;2.41968989372;1.11508878091;33;4
dvnd_n4w4in1_79.out;dvnd;52;558778;143544;1.49273705482;3.89272975534;1;4
dvnd_n4w4in50_2.out;dvnd;1002;140411101;126382728;6.88005518913;1.11099913115;50;4
dvnd_n4w4in11_0.out;dvnd;100;9554316;972481;2.96861696243;9.82468140766;11;4
dvnd_n4w4in7_60.out;dvnd;100;2560752;354128;3.0892329216;7.23114805946;7;4
dvnd_n4w4in4_26.out;dvnd;76;4247736;3446308;1.63781785965;1.23254682982;4;4
dvnd_n4w4in14_1.out;dvnd;107;2783881;2013962;1.00736093521;1.38229072842;14;4
dvnd_n4w4in13_26.out;dvnd;105;1633632;599480;1.73541116714;2.72508173751;13;4
dvnd_n4w4in16_87.out;dvnd;130;3015132;351337;3.89894080162;8.58188007526;16;4
dvnd_n4w4in36_16.out;dvnd;400;42523653;2877825;9.06675291061;14.776316489;36;4
dvnd_n4w4in46_11.out;dvnd;724;58705213;14259000;9.82562994957;4.11706381934;46;4
dvnd_n4w4in20_51.out;dvnd;150;20304704;1823327;4.46008706093;11.1360737816;20;4
dvnd_n4w4in5_50.out;dvnd;99;92473;58570;2.36396098137;1.57884582551;5;4
dvnd_n4w4in20_28.out;dvnd;150;20304704;1820255;4.4859650135;11.1548678619;20;4
dvnd_n4w4in45_12.out;dvnd;657;83873134;15082198;7.76739692688;5.56106835356;45;4
dvnd_n4w4in33_9.out;dvnd;280;392877;352501;2.27132797241;1.11454151903;33;4
dvnd_n4w4in19_13.out;dvnd;150;3868030;445237;4.47726106644;8.6875753812;19;4
dvnd_n4w4in4_3.out;dvnd;76;4247736;3455459;1.32905101776;1.2292827089;4;4
dvnd_n4w4in40_8.out;dvnd;493;28640835;7138643;7.2404589653;4.01208394929;40;4
dvnd_n4w4in2_16.out;dvnd;70;112766;19769;1.75914001465;5.70418331731;2;4
dvnd_n4w4in5_4.out;dvnd;99;92473;58761;1.76972913742;1.57371385783;5;4
dvnd_n4w4in16_12.out;dvnd;130;3015132;352972;3.22477197647;8.54212798749;16;4
dvnd_n4w4in48_3.out;dvnd;783;28536548;3401318;9.91760015488;8.38985005224;48;4
dvnd_n4w4in14_10.out;dvnd;107;2783881;2019758;1.70371603966;1.37832403684;14;4
dvnd_n4w4in20_27.out;dvnd;150;20304704;1800046;3.31100296974;11.2801028418;20;4
dvnd_n4w4in12_44.out;dvnd;101;111303;27326;2.19168996811;4.07315377296;12;4
dvnd_n4w4in38_26.out;dvnd;439;39111669;18581089;2.75272607803;2.10491801638;38;4
dvnd_n4w4in5_77.out;dvnd;99;92473;56367;1.76256895065;1.64055209608;5;4
dvnd_n4w4in19_83.out;dvnd;150;3868030;462338;3.69864583015;8.36623855275;19;4
dvnd_n4w4in43_15.out;dvnd;575;3518591;1915234;4.95031189919;1.83715984574;43;4
dvnd_n4w4in6_42.out;dvnd;100;8670796;983847;3.21807479858;8.81315489095;6;4
dvnd_n4w4in9_55.out;dvnd;100;9661842;985007;3.61285305023;9.80890694178;9;4
dvnd_n4w4in5_79.out;dvnd;99;92473;56434;1.061617136;1.63860438743;5;4
dvnd_n4w4in14_83.out;dvnd;107;2783881;2014131;1.22132301331;1.38217474434;14;4
dvnd_n4w4in7_24.out;dvnd;100;2560752;332150;3.02762508392;7.70962516935;7;4
dvnd_n4w4in11_77.out;dvnd;100;9554316;966142;2.56147003174;9.88914258981;11;4
dvnd_n4w4in8_46.out;dvnd;100;8993202;963449;3.18589305878;9.33438303429;8;4
dvnd_n4w4in8_93.out;dvnd;100;8993202;962224;2.74575591087;9.34626656579;8;4
dvnd_n4w4in11_85.out;dvnd;100;9554316;975040;3.00279688835;9.79889645553;11;4
dvnd_n4w4in22_14.out;dvnd;152;12011325;5410758;2.21720504761;2.21989691648;22;4
dvnd_n4w4in19_43.out;dvnd;150;3868030;460804;4.29313898087;8.39408946103;19;4
dvnd_n4w4in11_90.out;dvnd;100;9554316;961052;3.28244900703;9.94151825291;11;4
dvnd_n4w4in16_91.out;dvnd;130;3015132;353268;3.24416804314;8.53497061721;16;4
dvnd_n4w4in23_11.out;dvnd;159;3443982;3029519;1.72793507576;1.13680818638;23;4
dvnd_n4w4in14_72.out;dvnd;107;2783881;2019148;1.09824419022;1.37874043904;14;4
dvnd_n4w4in15_90.out;dvnd;124;5587613;3149447;1.42231321335;1.77415685992;15;4
dvnd_n4w4in7_63.out;dvnd;100;2560752;330760;3.1632502079;7.74202442859;7;4
dvnd_n4w4in41_16.out;dvnd;501;33439101;1965531;9.74612808228;17.0127568581;41;4
dvnd_n4w4in15_37.out;dvnd;124;5587613;3395790;1.36832284927;1.64545304627;15;4
dvnd_n4w4in8_99.out;dvnd;100;8993202;962224;2.72407507896;9.34626656579;8;4
dvnd_n4w4in9_78.out;dvnd;100;9661842;997740;2.59269595146;9.68372722353;9;4
dvnd_n4w4in2_25.out;dvnd;70;112766;20589;2.13240003586;5.47700228277;2;4
dvnd_n4w4in18_87.out;dvnd;144;6292213;3829833;1.3323931694;1.64294709456;18;4
dvnd_n4w4in48_4.out;dvnd;783;28536548;3363479;11.4679830074;8.48423551923;48;4
dvnd_n4w4in21_18.out;dvnd;150;21691706;1861537;4.60330510139;11.6525784876;21;4
dvnd_n4w4in14_21.out;dvnd;107;2783881;1996925;1.23308992386;1.394083904;14;4
dvnd_n4w4in10_23.out;dvnd;100;7680080;1077715;2.92166090012;7.1262625091;10;4
dvnd_n4w4in35_27.out;dvnd;318;16801647;5989069;4.76051902771;2.80538544472;35;4
dvnd_n4w4in36_6.out;dvnd;400;42523653;2987729;7.23087596893;14.2327677644;36;4
dvnd_n4w4in11_70.out;dvnd;100;9554316;998034;3.18269991875;9.57313678692;11;4
dvnd_n4w4in18_1.out;dvnd;144;6292213;3822214;1.30538392067;1.64622205873;18;4
dvnd_n4w4in16_49.out;dvnd;130;3015132;345963;3.76947617531;8.71518630605;16;4
dvnd_n4w4in21_31.out;dvnd;150;21691706;1850817;4.19288492203;11.7200706499;21;4
dvnd_n4w4in13_40.out;dvnd;105;1633632;640931;2.48472189903;2.54884223107;13;4
dvnd_n4w4in2_30.out;dvnd;70;112766;20344;2.05909800529;5.5429610696;2;4
dvnd_n4w4in50_0.out;dvnd;1002;140411101;126326626;5.52522397041;1.1114925289;50;4
dvnd_n4w4in13_21.out;dvnd;105;1633632;591927;1.99808096886;2.75985383333;13;4
dvnd_n4w4in10_79.out;dvnd;100;7680080;966403;2.50598406792;7.94707797886;10;4
dvnd_n4w4in28_2.out;dvnd;225;26142000;13206499;2.29417109489;1.9794799515;28;4
dvnd_n4w4in13_58.out;dvnd;105;1633632;592496;1.54455780983;2.75720342416;13;4
dvnd_n4w4in29_15.out;dvnd;225;830976;397570;3.16461992264;2.09013758583;29;4
dvnd_n4w4in10_29.out;dvnd;100;7680080;1033476;2.76059603691;7.43130948372;10;4
dvnd_n4w4in16_85.out;dvnd;130;3015132;353268;4.01624298096;8.53497061721;16;4
dvnd_n4w4in26_23.out;dvnd;200;36800518;2733939;4.91110014915;13.4606214696;26;4
dvnd_n4w4in5_27.out;dvnd;99;92473;56743;2.10009098053;1.62968119416;5;4
dvnd_n4w4in16_63.out;dvnd;130;3015132;351337;3.00046896935;8.58188007526;16;4
dvnd_n4w4in18_0.out;dvnd;144;6292213;3829458;0.980140209198;1.64310798029;18;4
dvnd_n4w4in24_22.out;dvnd;195;355421;216625;1.57785081863;1.64072013849;24;4
dvnd_n4w4in8_87.out;dvnd;100;8993202;986652;3.57646393776;9.11486724803;8;4
dvnd_n4w4in18_47.out;dvnd;144;6292213;3829458;1.88099002838;1.64310798029;18;4
dvnd_n4w4in46_25.out;dvnd;724;58705213;14549362;11.9488010406;4.03489946844;46;4
dvnd_n4w4in4_93.out;dvnd;76;4247736;3433986;1.0010740757;1.23696951589;4;4
dvnd_n4w4in9_34.out;dvnd;100;9661842;1031132;2.68626284599;9.37013107924;9;4
dvnd_n4w4in19_5.out;dvnd;150;3868030;456123;3.65397596359;8.48023449815;19;4
dvnd_n4w4in14_66.out;dvnd;107;2783881;2035960;0.774291038513;1.36735544903;14;4
dvnd_n4w4in26_6.out;dvnd;200;36800518;2902090;4.06367778778;12.6806949474;26;4
dvnd_n4w4in2_69.out;dvnd;70;112766;21237;2.48832988739;5.30988369355;2;4
dvnd_n4w4in4_64.out;dvnd;76;4247736;3464192;1.70817112923;1.22618376811;4;4
dvnd_n4w4in0_15.out;dvnd;51;31378;9572;1.9318959713;3.27810279983;0;4
dvnd_n4w4in10_65.out;dvnd;100;7680080;1031354;2.21448516846;7.44659932477;10;4
dvnd_n4w4in9_38.out;dvnd;100;9661842;989798;2.37724518776;9.76142808937;9;4
dvnd_n4w4in13_57.out;dvnd;105;1633632;585823;2.0445728302;2.78861021162;13;4
dvnd_n4w4in7_97.out;dvnd;100;2560752;341034;2.39035391808;7.50878798008;7;4
dvnd_n4w4in18_20.out;dvnd;144;6292213;3829398;1.4147310257;1.64313372494;18;4
dvnd_n4w4in11_35.out;dvnd;100;9554316;983687;3.51110696793;9.71276025809;11;4
dvnd_n4w4in34_14.out;dvnd;299;11463442;6862173;4.81446099281;1.67052652272;34;4
dvnd_n4w4in23_20.out;dvnd;159;3443982;3020232;1.72482204437;1.14030379123;23;4
dvnd_n4w4in3_56.out;dvnd;76;70576;17616;1.70027399063;4.00635785649;3;4
dvnd_n4w4in34_22.out;dvnd;299;11463442;6719512;3.82350587845;1.70599323284;34;4
dvnd_n4w4in4_86.out;dvnd;76;4247736;3420199;1.22920584679;1.24195580433;4;4
dvnd_n4w4in19_57.out;dvnd;150;3868030;466901;3.73676300049;8.28447572398;19;4
dvnd_n4w4in3_93.out;dvnd;76;70576;18177;2.60688996315;3.88270891786;3;4
dvnd_n4w4in16_15.out;dvnd;130;3015132;347834;3.82085800171;8.66830729601;16;4
dvnd_n4w4in6_82.out;dvnd;100;8670796;981569;2.91950488091;8.83360823335;6;4
dvnd_n4w4in32_24.out;dvnd;264;9001996;5898404;3.06052303314;1.52617487714;32;4
dvnd_n4w4in5_17.out;dvnd;99;92473;56460;1.48254609108;1.63784980517;5;4
dvnd_n4w4in13_27.out;dvnd;105;1633632;604702;1.99349308014;2.70154886208;13;4
dvnd_n4w4in14_90.out;dvnd;107;2783881;2019148;1.71669697762;1.37874043904;14;4
dvnd_n4w4in1_75.out;dvnd;52;558778;143009;1.29388189316;3.90729254802;1;4
dvnd_n4w4in41_0.out;dvnd;501;33439101;1970309;9.11787986755;16.9715009169;41;4
dvnd_n4w4in20_77.out;dvnd;150;20304704;1780211;4.53299212456;11.4057850446;20;4
dvnd_n4w4in16_66.out;dvnd;130;3015132;351337;3.04966902733;8.58188007526;16;4
dvnd_n4w4in20_39.out;dvnd;150;20304704;1804468;3.13725709915;11.2524600048;20;4
dvnd_n4w4in5_76.out;dvnd;99;92473;56605;1.69282507896;1.63365427082;5;4
dvnd_n4w4in7_25.out;dvnd;100;2560752;353202;2.58452486992;7.25010617154;7;4
dvnd_n4w4in15_12.out;dvnd;124;5587613;3411599;1.59427309036;1.63782818555;15;4
dvnd_n4w4in36_11.out;dvnd;400;42523653;2917808;7.9311299324;14.5738352215;36;4
dvnd_n4w4in10_63.out;dvnd;100;7680080;1047756;3.11679983139;7.33002722008;10;4
dvnd_n4w4in44_21.out;dvnd;654;29051701;7813863;5.01084184647;3.71796907624;44;4
dvnd_n4w4in14_74.out;dvnd;107;2783881;2017171;1.32504701614;1.38009172252;14;4
dvnd_n4w4in3_72.out;dvnd;76;70576;17494;2.1341240406;4.03429747342;3;4
dvnd_n4w4in19_8.out;dvnd;150;3868030;455101;4.13528585434;8.49927818221;19;4
dvnd_n4w4in15_51.out;dvnd;124;5587613;3403598;1.14512896538;1.64167830631;15;4
dvnd_n4w4in40_26.out;dvnd;493;28640835;7073252;5.83516407013;4.04917497638;40;4
dvnd_n4w4in20_36.out;dvnd;150;20304704;1804798;3.710750103;11.2504025381;20;4
dvnd_n4w4in48_16.out;dvnd;783;28536548;3408469;9.95041894913;8.37224806797;48;4
dvnd_n4w4in33_7.out;dvnd;280;392877;351522;2.17202210426;1.11764555277;33;4
dvnd_n4w4in16_78.out;dvnd;130;3015132;357622;3.75852394104;8.43105849193;16;4
dvnd_n4w4in18_75.out;dvnd;144;6292213;4156837;1.54702115059;1.51370212496;18;4
dvnd_n4w4in19_30.out;dvnd;150;3868030;463913;4.26839494705;8.33783489577;19;4
dvnd_n4w4in19_1.out;dvnd;150;3868030;457429;3.71026706696;8.4560226833;19;4
dvnd_n4w4in8_94.out;dvnd;100;8993202;963453;2.76074290276;9.33434428042;8;4
dvnd_n4w4in21_10.out;dvnd;150;21691706;1852333;4.24640583992;11.7104786234;21;4
dvnd_n4w4in50_11.out;dvnd;1002;140411101;126909575;5.8403840065;1.10638697671;50;4
dvnd_n4w4in22_18.out;dvnd;152;12011325;5062762;2.22568082809;2.37248462401;22;4
dvnd_n4w4in6_57.out;dvnd;100;8670796;997753;2.61228990555;8.69032315613;6;4
dvnd_n4w4in18_19.out;dvnd;144;6292213;3829458;1.94776391983;1.64310798029;18;4
dvnd_n4w4in3_20.out;dvnd;76;70576;17924;1.81120300293;3.93751394778;3;4
dvnd_n4w4in13_49.out;dvnd;105;1633632;613282;1.64453697205;2.66375337936;13;4
dvnd_n4w4in24_14.out;dvnd;195;355421;215072;2.37283420563;1.65256751227;24;4
dvnd_n4w4in4_29.out;dvnd;76;4247736;3420199;1.1900229454;1.24195580433;4;4
dvnd_n4w4in21_41.out;dvnd;150;21691706;1826239;4.13279795647;11.8778024125;21;4
dvnd_n4w4in8_77.out;dvnd;100;8993202;1042692;3.3355691433;8.62498417558;8;4
dvnd_n4w4in8_13.out;dvnd;100;8993202;971702;3.28044891357;9.25510290192;8;4
dvnd_n4w4in12_37.out;dvnd;101;111303;27801;3.10247397423;4.00356102298;12;4
dvnd_n4w4in18_38.out;dvnd;144;6292213;3829398;1.29683804512;1.64313372494;18;4
dvnd_n4w4in43_12.out;dvnd;575;3518591;1908134;5.29619908333;1.84399575711;43;4
dvnd_n4w4in44_15.out;dvnd;654;29051701;7814199;7.0955889225;3.7178092086;44;4
dvnd_n4w4in13_71.out;dvnd;105;1633632;585823;1.7577021122;2.78861021162;13;4
dvnd_n4w4in16_48.out;dvnd;130;3015132;346291;4.07417416573;8.7069314536;16;4
dvnd_n4w4in8_80.out;dvnd;100;8993202;975109;2.7420771122;9.22276586515;8;4
dvnd_n4w4in7_55.out;dvnd;100;2560752;338347;2.51827788353;7.56841940375;7;4
dvnd_n4w4in23_15.out;dvnd;159;3443982;3028723;1.94774699211;1.13710695894;23;4
dvnd_n4w4in19_74.out;dvnd;150;3868030;459919;4.32308483124;8.41024180345;19;4
dvnd_n4w4in1_72.out;dvnd;52;558778;140317;1.88421392441;3.98225446667;1;4
dvnd_n4w4in28_17.out;dvnd;225;26142000;13368920;2.24314403534;1.95543095478;28;4
dvnd_n4w4in6_80.out;dvnd;100;8670796;1013702;3.29952812195;8.55359464616;6;4
dvnd_n4w4in3_4.out;dvnd;76;70576;18271;1.95853590965;3.8627332932;3;4
dvnd_n4w4in30_0.out;dvnd;226;13437654;7193640;2.09636998177;1.86799089195;30;4
dvnd_n4w4in0_44.out;dvnd;51;31378;10078;1.59028291702;3.11351458623;0;4
dvnd_n4w4in35_11.out;dvnd;318;16801647;5907130;3.86632299423;2.84429951601;35;4
dvnd_n4w4in10_36.out;dvnd;100;7680080;965106;2.41365098953;7.95775800793;10;4
dvnd_n4w4in5_48.out;dvnd;99;92473;58889;1.15828990936;1.5702932636;5;4
dvnd_n4w4in23_13.out;dvnd;159;3443982;3027866;1.22131800652;1.13742880299;23;4
dvnd_n4w4in30_28.out;dvnd;226;13437654;7193640;1.21325206757;1.86799089195;30;4
dvnd_n4w4in46_29.out;dvnd;724;58705213;14575660;9.55651783943;4.02761953833;46;4
dvnd_n4w4in49_1.out;dvnd;1001;134792339;5534915;17.4908158779;24.3531000928;49;4
dvnd_n4w4in5_66.out;dvnd;99;92473;55904;1.70109581947;1.65413923869;5;4
dvnd_n4w4in5_37.out;dvnd;99;92473;56365;1.8370821476;1.64061030782;5;4
dvnd_n4w4in5_97.out;dvnd;99;92473;57389;2.61543297768;1.61133666731;5;4
dvnd_n4w4in7_98.out;dvnd;100;2560752;335343;2.77183413506;7.63621724622;7;4
dvnd_n4w4in6_87.out;dvnd;100;8670796;981569;2.70924592018;8.83360823335;6;4
dvnd_n4w4in6_35.out;dvnd;100;8670796;996563;2.40464901924;8.70070030696;6;4
dvnd_n4w4in15_0.out;dvnd;124;5587613;3459522;1.04463791847;1.61514018411;15;4
dvnd_n4w4in13_97.out;dvnd;105;1633632;626098;1.6607029438;2.60922730946;13;4
dvnd_n4w4in2_51.out;dvnd;70;112766;19790;2.07842516899;5.69813036887;2;4
dvnd_n4w4in16_51.out;dvnd;130;3015132;352972;4.03228783607;8.54212798749;16;4
dvnd_n4w4in0_80.out;dvnd;51;31378;9843;2.26273393631;3.18784923296;0;4
dvnd_n4w4in50_8.out;dvnd;1002;140411101;125835036;6.71661114693;1.11583471077;50;4
dvnd_n4w4in1_14.out;dvnd;52;558778;136816;1.69819188118;4.08415682376;1;4
dvnd_n4w4in50_29.out;dvnd;1002;140411101;125772488;7.27294778824;1.11638962728;50;4
dvnd_n4w4in43_17.out;dvnd;575;3518591;1896363;7.82958197594;1.85544170604;43;4
dvnd_n4w4in2_73.out;dvnd;70;112766;20234;2.15088105202;5.57309479095;2;4
dvnd_n4w4in41_27.out;dvnd;501;33439101;1963194;10.7775948048;17.033008964;41;4
dvnd_n4w4in23_4.out;dvnd;159;3443982;3016767;1.76762390137;1.14161352203;23;4
dvnd_n4w4in20_29.out;dvnd;150;20304704;1806733;3.54334497452;11.2383534258;20;4
dvnd_n4w4in4_94.out;dvnd;76;4247736;3431005;1.56086993217;1.23804424651;4;4
dvnd_n4w4in6_77.out;dvnd;100;8670796;995325;3.12278604507;8.71152236707;6;4
dvnd_n4w4in11_24.out;dvnd;100;9554316;977057;3.80810713768;9.77866797945;11;4
dvnd_n4w4in32_11.out;dvnd;264;9001996;6289011;3.47723889351;1.43138499837;32;4
dvnd_n4w4in36_20.out;dvnd;400;42523653;2883678;8.38468003273;14.7463250058;36;4
dvnd_n4w4in16_30.out;dvnd;130;3015132;360998;3.15589499474;8.35221247763;16;4
dvnd_n4w4in8_37.out;dvnd;100;8993202;963453;2.6223089695;9.33434428042;8;4
dvnd_n4w4in19_41.out;dvnd;150;3868030;463340;4.00028204918;8.34814606984;19;4
dvnd_n4w4in20_16.out;dvnd;150;20304704;1832336;4.01549100876;11.0813213297;20;4
dvnd_n4w4in15_45.out;dvnd;124;5587613;3406125;1.9342238903;1.64046034717;15;4
dvnd_n4w4in8_89.out;dvnd;100;8993202;958119;3.4663579464;9.38631005126;8;4
dvnd_n4w4in38_19.out;dvnd;439;39111669;18945359;3.75280880928;2.06444591522;38;4
dvnd_n4w4in9_14.out;dvnd;100;9661842;977052;2.61343789101;9.88876948207;9;4
dvnd_n4w4in15_68.out;dvnd;124;5587613;3439762;1.97096610069;1.62441849174;15;4
dvnd_n4w4in9_30.out;dvnd;100;9661842;950630;3.80550098419;10.1636199152;9;4
dvnd_n4w4in13_80.out;dvnd;105;1633632;620978;1.82664299011;2.63074054153;13;4
dvnd_n4w4in48_0.out;dvnd;783;28536548;3356088;9.37868499756;8.50292006646;48;4
dvnd_n4w4in10_76.out;dvnd;100;7680080;999381;2.74450397491;7.68483691405;10;4
dvnd_n4w4in4_73.out;dvnd;76;4247736;3399716;1.18673396111;1.24943848251;4;4
dvnd_n4w4in11_57.out;dvnd;100;9554316;971557;3.19519090652;9.83402517814;11;4
dvnd_n4w4in10_92.out;dvnd;100;7680080;968973;2.62646102905;7.92600000206;10;4
dvnd_n4w4in35_20.out;dvnd;318;16801647;5994520;4.33599591255;2.80283442211;35;4
dvnd_n4w4in0_57.out;dvnd;51;31378;10057;1.73932385445;3.12001590932;0;4
dvnd_n4w4in3_79.out;dvnd;76;70576;17636;2.64515113831;4.0018144704;3;4
dvnd_n4w4in39_29.out;dvnd;442;38630868;10507849;6.96648097038;3.67638210256;39;4
dvnd_n4w4in18_69.out;dvnd;144;6292213;3808159;1.81630206108;1.65229786887;18;4
dvnd_n4w4in36_0.out;dvnd;400;42523653;2862837;8.65968108177;14.8536759166;36;4
dvnd_n4w4in40_1.out;dvnd;493;28640835;7197779;6.15496778488;3.97912119836;40;4
dvnd_n4w4in21_70.out;dvnd;150;21691706;1893088;3.8518679142;11.4583717186;21;4
dvnd_n4w4in16_9.out;dvnd;130;3015132;361026;3.46387505531;8.35156470725;16;4
dvnd_n4w4in3_7.out;dvnd;76;70576;17930;2.37093114853;3.93619631902;3;4
dvnd_n4w4in1_8.out;dvnd;52;558778;142722;2.26602196693;3.91514973165;1;4
dvnd_n4w4in18_78.out;dvnd;144;6292213;4156837;1.42977404594;1.51370212496;18;4
dvnd_n4w4in6_12.out;dvnd;100;8670796;974480;2.71872520447;8.89786963304;6;4
dvnd_n4w4in4_18.out;dvnd;76;4247736;3351281;1.05966901779;1.2674962201;4;4
dvnd_n4w4in1_70.out;dvnd;52;558778;140682;1.28682899475;3.97192249186;1;4
dvnd_n4w4in30_24.out;dvnd;226;13437654;7198896;2.06522107124;1.86662704948;30;4
dvnd_n4w4in4_84.out;dvnd;76;4247736;3457656;1.42666912079;1.22850162075;4;4
dvnd_n4w4in6_7.out;dvnd;100;8670796;994026;3.45812106133;8.72290664429;6;4
dvnd_n4w4in21_79.out;dvnd;150;21691706;1859131;3.51330780983;11.6676587072;21;4
dvnd_n4w4in34_23.out;dvnd;299;11463442;6836485;4.03201699257;1.67680350355;34;4
dvnd_n4w4in10_27.out;dvnd;100;7680080;1030289;2.55686306953;7.4542968041;10;4
dvnd_n4w4in8_7.out;dvnd;100;8993202;962224;2.43258190155;9.34626656579;8;4
dvnd_n4w4in26_8.out;dvnd;200;36800518;2777031;4.29108595848;13.2517490802;26;4
dvnd_n4w4in12_62.out;dvnd;101;111303;27891;1.93305587769;3.99064214263;12;4
dvnd_n4w4in5_38.out;dvnd;99;92473;56885;1.70322489738;1.62561307902;5;4
dvnd_n4w4in21_80.out;dvnd;150;21691706;1862324;4.18401408195;11.6476542213;21;4
dvnd_n4w4in4_41.out;dvnd;76;4247736;3431005;1.65396809578;1.23804424651;4;4
dvnd_n4w4in6_95.out;dvnd;100;8670796;1008235;3.19209909439;8.59997520419;6;4
dvnd_n4w4in8_96.out;dvnd;100;8993202;955352;3.20914292336;9.41349575863;8;4
dvnd_n4w4in5_36.out;dvnd;99;92473;56509;1.69022703171;1.63642959529;5;4
dvnd_n4w4in26_7.out;dvnd;200;36800518;2787716;5.22850704193;13.2009566254;26;4
dvnd_n4w4in0_27.out;dvnd;51;31378;9660;1.85584902763;3.24824016563;0;4
dvnd_n4w4in15_18.out;dvnd;124;5587613;3414295;1.03738808632;1.63653492156;15;4
dvnd_n4w4in7_10.out;dvnd;100;2560752;336019;3.37807416916;7.62085477309;7;4
dvnd_n4w4in1_38.out;dvnd;52;558778;136816;2.18150997162;4.08415682376;1;4
dvnd_n4w4in15_91.out;dvnd;124;5587613;3405872;1.22489309311;1.64058220626;15;4
dvnd_n4w4in10_18.out;dvnd;100;7680080;1011038;2.44816017151;7.59623278255;10;4
dvnd_n4w4in0_30.out;dvnd;51;31378;10194;1.85061311722;3.07808514813;0;4
dvnd_n4w4in30_18.out;dvnd;226;13437654;7193640;1.67417001724;1.86799089195;30;4
dvnd_n4w4in13_22.out;dvnd;105;1633632;591382;2.17123389244;2.76239723225;13;4
dvnd_n4w4in49_21.out;dvnd;1001;134792339;5430788;18.1755280495;24.820033299;49;4
dvnd_n4w4in19_49.out;dvnd;150;3868030;449879;4.26939702034;8.59793411117;19;4
dvnd_n4w4in50_10.out;dvnd;1002;140411101;126785452;6.41075801849;1.10747012993;50;4
dvnd_n4w4in6_3.out;dvnd;100;8670796;1006180;2.50324296951;8.61753960524;6;4
dvnd_n4w4in9_19.out;dvnd;100;9661842;985595;2.89534807205;9.80305500738;9;4
dvnd_n4w4in21_25.out;dvnd;150;21691706;1862263;4.50057983398;11.6480357501;21;4
dvnd_n4w4in0_13.out;dvnd;51;31378;9880;1.31246900558;3.17591093117;0;4
dvnd_n4w4in9_70.out;dvnd;100;9661842;1030782;2.72584795952;9.37331268881;9;4
dvnd_n4w4in1_76.out;dvnd;52;558778;136816;1.58724808693;4.08415682376;1;4
dvnd_n4w4in0_89.out;dvnd;51;31378;9578;1.98238515854;3.2760492796;0;4
dvnd_n4w4in7_30.out;dvnd;100;2560752;348219;2.51204395294;7.35385490166;7;4
dvnd_n4w4in11_56.out;dvnd;100;9554316;974031;3.16324806213;9.80904714532;11;4
dvnd_n4w4in19_46.out;dvnd;150;3868030;455889;3.7782869339;8.48458725699;19;4
dvnd_n4w4in46_20.out;dvnd;724;58705213;14528706;7.84446692467;4.04063603462;46;4
dvnd_n4w4in44_0.out;dvnd;654;29051701;8220305;6.58030414581;3.53413906175;44;4
dvnd_n4w4in3_68.out;dvnd;76;70576;18117;2.11302900314;3.89556769885;3;4
dvnd_n4w4in11_64.out;dvnd;100;9554316;968137;3.66921401024;9.8687644414;11;4
dvnd_n4w4in28_1.out;dvnd;225;26142000;13372214;2.31303191185;1.95494927018;28;4
dvnd_n4w4in35_6.out;dvnd;318;16801647;5741260;5.73688197136;2.9264738054;35;4
dvnd_n4w4in42_24.out;dvnd;574;11685944;9834372;3.4782948494;1.18827557062;42;4
dvnd_n4w4in30_20.out;dvnd;226;13437654;7193640;1.22860312462;1.86799089195;30;4
dvnd_n4w4in10_32.out;dvnd;100;7680080;1043924;2.78397202492;7.35693402968;10;4
dvnd_n4w4in13_4.out;dvnd;105;1633632;596772;2.28465890884;2.73744746737;13;4
dvnd_n4w4in14_5.out;dvnd;107;2783881;2004657;1.87567305565;1.38870689599;14;4
dvnd_n4w4in10_60.out;dvnd;100;7680080;998660;3.08280420303;7.69038511606;10;4
dvnd_n4w4in16_20.out;dvnd;130;3015132;351337;3.12710213661;8.58188007526;16;4
dvnd_n4w4in6_20.out;dvnd;100;8670796;998756;2.89795398712;8.68159590531;6;4
dvnd_n4w4in16_68.out;dvnd;130;3015132;351337;3.11314892769;8.58188007526;16;4
dvnd_n4w4in9_13.out;dvnd;100;9661842;993722;2.91800403595;9.7228822548;9;4
