in7initial;in0initial;in1initial;in6initial;in4initial;in2initial;in5initial;in3initial;in7final;in0final;in1final;in6final;in4final;in2final;in5final;in3final;in7time;in0time;in1time;in6time;in4time;in2time;in5time;in3time;in7count;in0count;in1count;in6count;in4count;in2count;in5count;in3count
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5619272;190986;986196;3403447;1982186;7199400;15159907;5814324;9.07914400101;1.72213888168;1.90745592117;4.55733799934;2.96696710587;1.80920290947;3.27859187126;2.06734991074;1276;57;209;776;681;86;577;277
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5660276;138092;1003299;3389298;1981069;7206210;15007579;6259392;8.64406895638;1.7304661274;1.7922410965;4.4034049511;2.8805038929;1.74899101257;3.25893497467;2.15417504311;1196;72;118;739;639;77;570;338
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5552899;142676;1011192;3439083;2009229;7414002;15198084;6067731;8.51750993729;1.73017501831;1.82547903061;4.23319721222;3.18864703178;1.90075707436;3.16418981552;2.12568116188;1173;77;192;688;797;180;538;333
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5556624;148019;1067513;3390751;1980858;7423255;15208205;6044298;8.06529092789;1.73694896698;1.78833794594;4.23499011993;3.03668498993;1.77539300919;3.38970398903;2.13067102432;1100;72;118;683;707;106;610;354
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5665063;140972;986262;3382005;1986348;7222345;15199695;6360027;8.52227091789;1.72571706772;1.8142721653;4.69912600517;3.05061101913;1.76254987717;3.43067312241;2.0809969902;1189;58;169;817;721;105;631;288
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5691834;142628;1018113;3401881;1997511;7433147;15577130;6172700;7.96659398079;1.70248603821;1.79465103149;4.2659869194;2.94007992744;1.80892586708;3.26697611809;2.02066707611;1113;62;154;708;668;121;574;272
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5633751;139189;1066379;3386683;2010939;7418982;15098746;6353554;9.00088882446;1.76476216316;1.82283091545;4.32688903809;2.97801995277;1.78177189827;3.30758309364;2.00468683243;1273;91;178;712;699;119;599;262
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5531129;144209;1003164;3445881;1992147;7418665;14954537;6263977;9.20827484131;1.76269316673;1.83286690712;4.09633278847;3.09383606911;1.81839394569;3.27687096596;2.09487700462;1292;89;165;662;737;147;589;321
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5585005;144207;1029248;3504313;1992877;7425473;14931845;6499643;8.4845559597;1.73228001595;1.77588605881;3.82823610306;3.04214096069;1.76635599136;3.39621305466;1.9716091156;1170;78;137;592;729;93;600;238
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5632386;139317;1034305;3340623;1961373;7403846;15380553;6377048;8.53236413002;1.75327110291;1.7926170826;4.20806407928;3.07345485687;1.82195091248;3.20879793167;2.00477409363;1168;69;140;690;718;140;554;240
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5520027;144188;1050350;3428966;2035505;7179016;16007005;6341115;8.77446699142;1.70554590225;1.82716584206;4.33112502098;2.88849020004;1.80949902534;3.17007017136;1.95673298836;1227;64;178;720;645;122;539;230
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5543993;182409;1036524;3450562;2007001;7200240;15307099;6411333;8.60219788551;1.80137300491;1.77804708481;4.89908385277;3.00508594513;1.76231598854;3.16657090187;2.05982899666;1206;127;134;860;695;103;540;307
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5513769;184399;1045521;3385845;2006975;7416055;15420384;5877712;8.34581303596;1.74296879768;1.76804208755;4.37843513489;2.93159890175;1.84382510185;3.31345105171;2.10927700996;1133;87;121;724;664;155;590;332
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5667186;143941;1067058;3409176;2013082;7200240;15089641;6020735;9.03451800346;1.72952485085;1.83276796341;4.11408400536;2.91280603409;1.71701288223;3.30792188644;2.1610519886;1252;66;185;653;634;65;587;353
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5641476;151090;1106817;3381340;1942902;7200972;15026230;6241032;9.73568892479;1.75980710983;1.84894013405;4.42571592331;2.92942500114;1.7419359684;3.37338089943;2.09509110451;1362;95;185;741;668;84;613;333
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5579570;144694;1027760;3367116;1996360;7418541;15189689;6289976;8.98980593681;1.71640920639;1.78212594986;4.20782995224;3.12845993042;1.81522417068;3.41327190399;2.01572012901;1243;49;147;699;754;145;617;277
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5446934;150014;1009638;3402728;1993291;7151063;14921036;6336811;10.3706560135;1.7309448719;1.84325313568;4.39859294891;3.11301398277;1.82300806046;3.3103749752;2.06908297539;1495;83;184;716;762;131;571;283
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5645189;138159;1010747;3462651;2000197;7193052;15189620;6263002;9.54169011116;1.75548219681;1.85901784897;4.65238904953;2.95426106453;1.81433796883;3.43858003616;2.04273700714;1343;86;223;783;668;116;653;292
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5615291;142757;987731;3413371;1990602;7409100;15230185;6076675;8.79779696465;1.7299478054;1.86955499649;4.37727308273;2.91429209709;1.86050200462;3.19363594055;2.15273284912;1227;84;212;731;645;169;552;361
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5584042;176397;984685;3425375;2006913;7201948;15401629;6471587;8.50607204437;1.74364495277;1.82291793823;4.18504786491;2.96053195;1.83391189575;3.30559515953;1.98261213303;1181;77;150;679;678;155;578;219
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5593083;140220;1015862;3444749;2004951;7426780;15211614;5800272;9.19024085999;1.71723079681;1.8363699913;3.96875119209;3.11695504189;1.80185389519;3.23909306526;2.15548205376;1307;79;179;621;762;122;554;363
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5712844;149434;973690;3469217;1953699;7430430;15404572;5952848;9.28353691101;1.73133707047;1.86549305916;4.47888803482;3.1669280529;1.80530691147;3.38290405273;2.09502720833;1318;70;196;752;790;129;585;306
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5574864;148772;1083446;3439350;1989250;7168893;15251290;6099023;9.14829993248;1.70702791214;1.81503486633;4.52903008461;3.10405898094;1.73384690285;3.52602696419;2.12911987305;1301;66;165;755;743;83;667;343
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5624720;142823;1002340;3456270;1970366;7216874;15274256;6392431;8.58686590195;1.71260499954;1.77775907516;4.08055496216;2.87868404388;1.75811004639;3.37271904945;1.97899889946;1213;60;115;651;628;88;603;249
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5573915;198759;1021991;3430647;2049567;7200240;15083167;6219450;9.23496818542;1.73717904091;1.81164693832;3.99686908722;3.05107998848;1.75435614586;3.40134310722;2.09537005424;1325;82;198;638;720;61;616;304
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5519942;188498;981588;3441527;1988361;7448974;15155311;6044400;8.6019411087;1.76459217072;1.83927202225;3.93971800804;2.92011189461;1.78529286385;3.56258606911;2.09319901466;1184;82;195;630;664;132;690;313
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5707178;142539;984745;3404988;1963633;7199400;15046745;6279216;8.76521015167;1.74406194687;1.85142493248;4.48693394661;3.1982729435;1.77646613121;3.034252882;2.0632288456;1239;80;210;756;763;67;504;286
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5606248;138463;999667;3440922;2008260;7191268;15042175;6349373;9.06573104858;1.71838092804;1.80262589455;3.99253702164;3.03936004639;1.80452179909;3.30847001076;2.02702093124;1279;72;156;618;729;122;585;264
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5624008;196968;1008982;3427782;1970594;7130340;15241332;6345242;8.51991391182;1.70462703705;1.8145699501;4.31585407257;3.07693004608;1.79797697067;3.15625309944;2.1470310688;1194;75;159;716;732;124;539;358
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5543771;144577;1062113;3401034;1999770;7200240;14814342;6214603;9.2857708931;1.74889206886;1.74746489525;4.05800294876;3.06807494164;1.74265193939;3.49354100227;2.09070706367;1320;74;118;644;715;57;670;314
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5602072;145174;1090387;3376610;1994735;7210785;15291163;6051925;9.4423429966;1.73184204102;1.85791897774;4.670347929;3.02078986168;1.80708217621;3.0928800106;2.08693981171;1307;80;180;810;682;135;504;325
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5555452;141835;1057236;3422667;1969431;7428467;15262699;6100794;8.65601086617;1.73178315163;1.8031899929;4.12919211388;3.13260102272;1.82462716103;3.21809315681;2.00730991364;1208;47;151;646;758;153;560;260
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5563632;141121;1051804;3455318;2027541;7189662;15138181;6483456;8.49534702301;1.7221391201;1.79724407196;4.13375687599;3.075548172;1.81797599792;3.19840693474;2.15600585938;1171;61;152;662;735;143;556;363
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5574214;136816;993869;3447481;2006749;7199400;15794268;6430706;8.97149991989;1.76610684395;1.85580897331;3.97729492188;2.95265388489;1.73725199699;3.0305287838;2.03447699547;1254;65;209;621;677;68;481;288
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5615206;146243;1029132;3365279;1990742;7170706;15599163;5856006;8.44632697105;1.72815012932;1.7969379425;4.2902238369;2.86758589745;1.81119203568;3.13142609596;2.11933016777;1183;78;162;700;613;133;532;341
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5687262;150387;994827;3442949;2029717;7416072;15348200;5902759;9.65007996559;1.75026702881;1.77834296227;4.67351102829;2.84207415581;1.80801796913;3.27061700821;2.16102409363;1384;68;120;808;622;136;576;368
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5552478;141577;1053358;3396298;2035270;7200240;15098757;6076967;8.68653202057;1.72749209404;1.76904010773;4.53198814392;2.92793083191;1.73157906532;3.83142495155;2.0684261322;1231;80;111;763;655;69;757;307
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5661565;136816;1013340;3394492;2007990;7176176;15266499;6229139;8.72227501869;1.77459597588;1.82478690147;3.93136096001;2.84632897377;1.81021118164;3.38918089867;2.04848384857;1220;116;157;604;608;123;607;291
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5649706;140808;1017302;3414210;2004876;7223911;15334183;6396291;8.54819297791;1.77871012688;1.89130997658;4.2173511982;3.26095104218;1.77281212807;3.36444282532;2.05842089653;1196;116;236;682;825;96;597;292
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5493823;143577;1006322;3436309;2001945;7200972;15196545;6258219;8.55352210999;1.71547007561;1.79246401787;4.40486311913;3.16962504387;1.78023314476;3.11646389961;2.03981900215;1192;49;148;725;790;86;524;279
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5643292;149221;968966;3436300;1984933;7408941;15274251;6170194;8.8667011261;1.7559800148;1.80454683304;4.32927894592;3.26391005516;1.83479499817;3.23785305023;2.0953309536;1234;72;169;705;823;161;544;330
134792339;558778;8670796;28536548;33439101;13437654;83873134;16801647;5585852;150014;1019109;3455801;2002673;7411082;14902625;6220810;8.87971496582;1.73564696312;1.80505990982;4.40721487999;3.05882000923;1.75133895874;3.38657617569;2.08584094048;1232;70;158;737;726;101;628;315
