"initial";"final";"count";"time";"imp";"inum";"n";"w";"solver";"sample"
"714411";"134989";"106";"3.94738101959";"5.29236456304";"0";"4";"5";"gdvnd";"18"
"135189931";"5632221";"851";"16.5497219563";"24.0029521214";"7";"4";"5";"gdvnd";"19"
"861686";"143996";"52";"3.64610886574";"5.98409678047";"0";"4";"5";"gdvnd";"5"
"696380";"159109";"53";"4.03903913498";"4.37674801551";"0";"4";"5";"gdvnd";"22"
"186197364";"6710856";"259";"4.84808683395";"27.745695035";"2";"4";"5";"gdvnd";"96"
"70894889";"3441070";"738";"12.0587189198";"20.6025710026";"6";"4";"5";"gdvnd";"8"
"8367492";"1220512";"53";"3.36047315598";"6.85572284418";"1";"4";"5";"gdvnd";"86"
"196014746";"7452155";"287";"5.80481410027";"26.3030956817";"2";"4";"5";"gdvnd";"78"
"202678164";"6954029";"244";"4.54669809341";"29.1454297933";"2";"4";"5";"gdvnd";"25"
"34334970";"1984553";"469";"6.00501680374";"17.301110124";"4";"4";"5";"gdvnd";"29"
"279577744";"14321585";"685";"11.3027169704";"19.5214247585";"5";"4";"5";"gdvnd";"75"
"67831584";"3449037";"724";"11.6870470047";"19.6668183032";"6";"4";"5";"gdvnd";"27"
"192244183";"6734749";"254";"4.53278803825";"28.5451147474";"2";"4";"5";"gdvnd";"36"
"281983480";"14522042";"711";"9.56489491463";"19.4176190924";"5";"4";"5";"gdvnd";"78"
"794895";"166416";"42";"2.99951410294";"4.77655393712";"0";"4";"5";"gdvnd";"87"
"134478120";"5623203";"919";"18.2714722157";"23.9148613344";"7";"4";"5";"gdvnd";"4"
"130634376";"5549539";"986";"19.1018941402";"23.5396806834";"7";"4";"5";"gdvnd";"46"
"191040496";"6873508";"272";"4.56347417831";"27.7937402561";"2";"4";"5";"gdvnd";"89"
"68569379";"3436951";"826";"12.1925621033";"19.950642008";"6";"4";"5";"gdvnd";"24"
"8111450";"1005303";"147";"3.01684713364";"8.06866188602";"1";"4";"5";"gdvnd";"52"
"744089";"143513";"77";"3.00283312798";"5.1848194937";"0";"4";"5";"gdvnd";"24"
"273858669";"14428487";"612";"9.20795488358";"18.9804148557";"5";"4";"5";"gdvnd";"53"
"32565492";"2035677";"532";"6.27306699753";"15.9973767941";"4";"4";"5";"gdvnd";"86"
"284128054";"14640381";"621";"9.22887015343";"19.4071488987";"5";"4";"5";"gdvnd";"67"
"89815008";"6058977";"336";"4.53433918953";"14.8234607921";"3";"4";"5";"gdvnd";"31"
"126850276";"5571784";"948";"20.1080548763";"22.7665458675";"7";"4";"5";"gdvnd";"87"
"130278541";"5519316";"913";"17.449958086";"23.6041098209";"7";"4";"5";"gdvnd";"13"
"32177639";"1978192";"466";"6.05926418304";"16.2661859921";"4";"4";"5";"gdvnd";"98"
"8397045";"1030834";"150";"4.1200978756";"8.14587508755";"1";"4";"5";"gdvnd";"3"
"735883";"145177";"62";"2.82366108894";"5.0688676581";"0";"4";"5";"gdvnd";"40"
"67279870";"3393978";"842";"12.362883091";"19.8233076349";"6";"4";"5";"gdvnd";"65"
"743753";"151075";"82";"3.9331600666";"4.92307132219";"0";"4";"5";"gdvnd";"8"
"794044";"146920";"46";"2.98168897629";"5.40460114348";"0";"4";"5";"gdvnd";"37"
"96459243";"6016048";"425";"5.81369018555";"16.0336558152";"3";"4";"5";"gdvnd";"16"
"69618816";"3355050";"644";"11.6773369312";"20.7504555819";"6";"4";"5";"gdvnd";"9"
"196036928";"7277466";"271";"4.0697491169";"26.9375257816";"2";"4";"5";"gdvnd";"3"
"8044319";"1030268";"162";"3.77932596207";"7.80798685391";"1";"4";"5";"gdvnd";"56"
"7386507";"1016571";"134";"4.06391096115";"7.26610044945";"1";"4";"5";"gdvnd";"76"
"127333797";"5683399";"765";"16.7475030422";"22.4045147983";"7";"4";"5";"gdvnd";"69"
"91734429";"6123295";"397";"6.72583818436";"14.9812199151";"3";"4";"5";"gdvnd";"69"
"129789821";"5502909";"918";"16.6817920208";"23.585674595";"7";"4";"5";"gdvnd";"96"
"33209097";"1978319";"580";"7.45948410034";"16.7865228004";"4";"4";"5";"gdvnd";"22"
"7060908";"993033";"158";"4.29637908936";"7.11044648063";"1";"4";"5";"gdvnd";"17"
"70037825";"3496619";"661";"11.0211899281";"20.0301562738";"6";"4";"5";"gdvnd";"11"
"7644565";"987772";"116";"3.39318799973";"7.73919993683";"1";"4";"5";"gdvnd";"26"
"279041563";"14283239";"675";"10.1270081997";"19.5362944637";"5";"4";"5";"gdvnd";"33"
"71071676";"3427885";"758";"11.6931519508";"20.7333898308";"6";"4";"5";"gdvnd";"83"
"7702770";"993380";"163";"3.24774909019";"7.75410215627";"1";"4";"5";"gdvnd";"53"
"8071927";"1030326";"143";"4.23186588287";"7.83434272259";"1";"4";"5";"gdvnd";"36"
"34515369";"1968424";"569";"7.19062685966";"17.5345194938";"4";"4";"5";"gdvnd";"46"
"32629486";"1992680";"475";"6.64455509186";"16.374674308";"4";"4";"5";"gdvnd";"3"
"840007";"190880";"28";"2.54682183266";"4.40070725063";"0";"4";"5";"gdvnd";"42"
"7951567";"967138";"158";"4.04939699173";"8.22175015355";"1";"4";"5";"gdvnd";"55"
"8306184";"1014142";"140";"3.96877288818";"8.19035598565";"1";"4";"5";"gdvnd";"73"
"70194721";"3429846";"770";"11.7407829762";"20.4658521111";"6";"4";"5";"gdvnd";"34"
"72248246";"3379976";"880";"13.7998139858";"21.3753724879";"6";"4";"5";"gdvnd";"85"
"277841231";"14315307";"725";"9.37564206123";"19.4086812808";"5";"4";"5";"gdvnd";"18"
"8769752";"999555";"127";"4.04954504967";"8.77365627704";"1";"4";"5";"gdvnd";"42"
"33107615";"2003151";"542";"6.79628705978";"16.5277680015";"4";"4";"5";"gdvnd";"82"
"71945710";"3491152";"801";"12.9103169441";"20.6080142028";"6";"4";"5";"gdvnd";"74"
"187705876";"6396409";"307";"4.03843021393";"29.3455087065";"2";"4";"5";"gdvnd";"8"
"809505";"164511";"59";"4.02177906036";"4.92067399748";"0";"4";"5";"gdvnd";"73"
"698205";"139539";"72";"3.72841095924";"5.00365489218";"0";"4";"5";"gdvnd";"46"
"93799900";"6194631";"355";"5.11431407928";"15.1421287241";"3";"4";"5";"gdvnd";"33"
"68587848";"3420812";"616";"10.6596548557";"20.0501658671";"6";"4";"5";"gdvnd";"80"
"183110560";"7204630";"232";"3.67976808548";"25.4156785289";"2";"4";"5";"gdvnd";"48"
"187443929";"7006831";"233";"4.04570603371";"26.7515984045";"2";"4";"5";"gdvnd";"44"
"129020173";"5598358";"1006";"18.3109300137";"23.0460740453";"7";"4";"5";"gdvnd";"91"
"7764603";"953801";"138";"4.28857016563";"8.14069496677";"1";"4";"5";"gdvnd";"15"
"31974195";"1993167";"523";"7.27998995781";"16.0419046673";"4";"4";"5";"gdvnd";"21"
"748434";"149525";"65";"3.62810206413";"5.00541046648";"0";"4";"5";"gdvnd";"45"
"7654694";"966693";"165";"4.4027030468";"7.91843325647";"1";"4";"5";"gdvnd";"59"
"131885413";"5749614";"812";"16.0985739231";"22.9381334121";"7";"4";"5";"gdvnd";"94"
"281620749";"14507815";"776";"11.1421599388";"19.4116584062";"5";"4";"5";"gdvnd";"6"
"801524";"152269";"63";"2.9679620266";"5.26386854842";"0";"4";"5";"gdvnd";"31"
"644106";"148135";"89";"2.78378486633";"4.348101394";"0";"4";"5";"gdvnd";"32"
"88188020";"6212232";"433";"5.32652187347";"14.1958671215";"3";"4";"5";"gdvnd";"13"
"32447773";"2009668";"475";"5.95093488693";"16.1458375214";"4";"4";"5";"gdvnd";"23"
"33380684";"2010493";"506";"7.14257407188";"16.6032331373";"4";"4";"5";"gdvnd";"92"
"130094552";"5663723";"1042";"19.8581171036";"22.9697942502";"7";"4";"5";"gdvnd";"35"
"193826731";"7273678";"305";"3.91263508797";"26.647691993";"2";"4";"5";"gdvnd";"23"
"668655";"159628";"76";"2.89208698273";"4.18883278623";"0";"4";"5";"gdvnd";"1"
"8295553";"985649";"127";"4.11898183823";"8.41633583558";"1";"4";"5";"gdvnd";"13"
