"initial";"final";"count";"time";"imp";"inum";"n";"w";"type"
13437654;7193052;98;1.32481312752;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.47577595711;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.97104215622;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.31137990952;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.19104599953;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3922259808;23.931378199050787;7;1;1;"dvnd"
558778;140446;100;1.24921798706;3.978596756048588;0;1;1;"dvnd"
8670796;999119;197;1.48967599869;8.678441707143994;1;1;1;"dvnd"
13437654;7193052;98;1.36736798286;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.46475219727;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.95453310013;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.30387997627;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.20681381226;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3871171474;23.931378199050787;7;1;1;"dvnd"
558778;140446;100;1.26965403557;3.978596756048588;0;1;1;"dvnd"
8670796;1005671;170;1.43443202972;8.621901198304416;1;1;1;"dvnd"
13437654;7193052;98;1.33907413483;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.43907308578;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.96163606644;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.30219697952;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.17247915268;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3498520851;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.25681591034;3.939634081855677;0;1;1;"dvnd"
8670796;1028113;206;1.54422688484;8.433699408528051;1;1;1;"dvnd"
13437654;7193052;98;1.35561490059;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.45908403397;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.9503018856;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.32760190964;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.17083501816;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3852808475;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.28181791306;3.939634081855677;0;1;1;"dvnd"
8670796;999543;198;1.51338005066;8.674760365487028;1;1;1;"dvnd"
13437654;7193052;98;1.32221889496;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.44844007492;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.96048879623;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.30239105225;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.22029495239;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3317270279;23.931378199050787;7;1;1;"dvnd"
558778;140446;100;1.26868200302;3.978596756048588;0;1;1;"dvnd"
8670796;1044743;179;1.45988297462;8.299453549820386;1;1;1;"dvnd"
13437654;7193052;98;1.33498096466;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.45223593712;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.9587829113;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.33095502853;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.21366405487;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3764109612;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.24882602692;3.939634081855677;0;1;1;"dvnd"
8670796;1013471;180;1.45529413223;8.55554426323003;1;1;1;"dvnd"
13437654;7193052;98;1.35346317291;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.47528910637;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.95917892456;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.29772281647;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.20419406891;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.38154006;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.23500990868;3.939634081855677;0;1;1;"dvnd"
8670796;1030139;161;1.41908383369;8.41711264208034;1;1;1;"dvnd"
13437654;7193052;98;1.34097194672;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.46485900879;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.95357990265;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.32718086243;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.18838596344;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3666539192;23.931378199050787;7;1;1;"dvnd"
558778;140446;100;1.26753401756;3.978596756048588;0;1;1;"dvnd"
8670796;1013471;180;1.46771192551;8.55554426323003;1;1;1;"dvnd"
13437654;7193052;98;1.33512687683;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.43253803253;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.96604800224;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.30479001999;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.21406912804;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3465468884;23.931378199050787;7;1;1;"dvnd"
558778;152371;82;1.21212697029;3.6672201403154143;0;1;1;"dvnd"
8670796;999543;198;1.48176383972;8.674760365487028;1;1;1;"dvnd"
13437654;7193052;98;1.35805702209;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.44447207451;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.97878503799;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.29620409012;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.17326712608;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3821299076;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.26357507706;3.939634081855677;0;1;1;"dvnd"
8670796;999119;197;1.5276889801;8.678441707143994;1;1;1;"dvnd"
13437654;7193052;98;1.3566839695;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.44134521484;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.9625749588;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.29591083527;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.18170690536;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.393294096;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.24989700317;3.939634081855677;0;1;1;"dvnd"
8670796;1005671;170;1.4298582077;8.621901198304416;1;1;1;"dvnd"
13437654;7193052;98;1.34572100639;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.45071291924;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.96948695183;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.30554699898;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.18963217735;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;27.15260005;23.931378199050787;7;1;1;"dvnd"
558778;148496;78;1.19770908356;3.762916172826204;0;1;1;"dvnd"
8670796;1030139;161;1.43259096146;8.41711264208034;1;1;1;"dvnd"
13437654;7193052;98;1.32231807709;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.46350598335;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.96360015869;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.29330301285;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.20687603951;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3976869583;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.27422499657;3.939634081855677;0;1;1;"dvnd"
8670796;999543;198;1.52196383476;8.674760365487028;1;1;1;"dvnd"
13437654;7193052;98;1.33042407036;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.46289300919;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.96106290817;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.31791996956;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.180341959;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.4092030525;23.931378199050787;7;1;1;"dvnd"
558778;152371;82;1.20727205276;3.6672201403154143;0;1;1;"dvnd"
8670796;999119;198;1.5172419548;8.678441707143994;1;1;1;"dvnd"
13437654;7193052;98;1.33764791489;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.45411896706;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.97118806839;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.31137394905;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.18985486031;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.369218111;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.23461508751;3.939634081855677;0;1;1;"dvnd"
8670796;1030139;161;1.40356588364;8.41711264208034;1;1;1;"dvnd"
13437654;7193052;98;1.32292294502;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.45296406746;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.96887207031;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.31886601448;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.20354580879;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3875570297;23.931378199050787;7;1;1;"dvnd"
558778;139340;107;1.26674199104;4.0101765465767185;0;1;1;"dvnd"
8670796;1036774;193;1.46938085556;8.363245991894086;1;1;1;"dvnd"
13437654;7193052;98;1.33099603653;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.443983078;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.95243906975;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.2963719368;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.22267413139;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3730270863;23.931378199050787;7;1;1;"dvnd"
558778;139623;107;1.26718688011;4.002048373119042;0;1;1;"dvnd"
8670796;1030139;161;1.42787909508;8.41711264208034;1;1;1;"dvnd"
13437654;7193052;98;1.32885909081;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.45020198822;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.96302103996;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.33746886253;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.19881415367;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3301520348;23.931378199050787;7;1;1;"dvnd"
558778;139340;102;1.28487610817;4.0101765465767185;0;1;1;"dvnd"
8670796;999119;198;1.52724599838;8.678441707143994;1;1;1;"dvnd"
13437654;7193052;98;1.32683610916;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.46049499512;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.97292113304;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.30155801773;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.18799495697;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3474259377;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.23273491859;3.939634081855677;0;1;1;"dvnd"
8670796;1075405;157;1.41153097153;8.06281912395795;1;1;1;"dvnd"
13437654;7193052;98;1.35819506645;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.46127820015;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.96395301819;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.32069301605;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.15997505188;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3679709435;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.22589588165;3.939634081855677;0;1;1;"dvnd"
8670796;999119;197;1.49604701996;8.678441707143994;1;1;1;"dvnd"
13437654;7193052;98;1.33403587341;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.45838713646;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.94957017899;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.30874896049;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.19207191467;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3580331802;23.931378199050787;7;1;1;"dvnd"
558778;143645;83;1.22777509689;3.889992690312924;0;1;1;"dvnd"
8670796;1030139;161;1.4062731266;8.41711264208034;1;1;1;"dvnd"
13437654;7193052;98;1.36094689369;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.47453689575;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.98072504997;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.31088495255;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.18301892281;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.4179039001;23.931378199050787;7;1;1;"dvnd"
558778;230299;91;1.23911714554;2.426315355255559;0;1;1;"dvnd"
8670796;1005671;170;1.433562994;8.621901198304416;1;1;1;"dvnd"
13437654;7193052;98;1.32002401352;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.45851993561;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.95907092094;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.32642483711;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.21867489815;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.4001040459;23.931378199050787;7;1;1;"dvnd"
558778;140446;100;1.25329494476;3.978596756048588;0;1;1;"dvnd"
8670796;1044743;179;1.47652411461;8.299453549820386;1;1;1;"dvnd"
13437654;7193052;98;1.37143182755;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.44762897491;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.96017694473;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.29746794701;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.2110478878;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.364274025;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.2625169754;3.939634081855677;0;1;1;"dvnd"
8670796;1022136;190;1.51134395599;8.48301595873739;1;1;1;"dvnd"
13437654;7193052;98;1.37082505226;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.47515320778;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.96428489685;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.29718995094;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.19415211678;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3844749928;23.931378199050787;7;1;1;"dvnd"
558778;140446;100;1.23876094818;3.978596756048588;0;1;1;"dvnd"
8670796;1005394;213;1.55661511421;8.624276651740512;1;1;1;"dvnd"
13437654;7193052;98;1.33983588219;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.46731495857;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.97804880142;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.31529593468;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.20842790604;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3770010471;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.21978902817;3.939634081855677;0;1;1;"dvnd"
8670796;1030339;174;1.43376088142;8.415478789019925;1;1;1;"dvnd"
13437654;7193052;98;1.33839797974;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.4649271965;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.94992995262;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.2888917923;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.19325113297;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3866028786;23.931378199050787;7;1;1;"dvnd"
558778;161132;68;1.15561413765;3.467827619591391;0;1;1;"dvnd"
8670796;1036774;193;1.49947404861;8.363245991894086;1;1;1;"dvnd"
13437654;7193052;98;1.33749103546;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.42949509621;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.95238494873;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.30851793289;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.17640089989;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3814868927;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.27015805244;3.939634081855677;0;1;1;"dvnd"
8670796;1044743;179;1.45425200462;8.299453549820386;1;1;1;"dvnd"
13437654;7193052;98;1.36689090729;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.44858217239;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.94294500351;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.30470299721;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.19402909279;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3920199871;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.24314498901;3.939634081855677;0;1;1;"dvnd"
8670796;1030139;161;1.39569687843;8.41711264208034;1;1;1;"dvnd"
13437654;7193052;98;1.34133696556;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.43035697937;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.99828410149;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.30788707733;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.21783399582;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3769741058;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.27159404755;3.939634081855677;0;1;1;"dvnd"
8670796;1030139;161;1.40853786469;8.41711264208034;1;1;1;"dvnd"
13437654;7193052;98;1.34297013283;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.46479296684;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.94792485237;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.3432328701;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.21378779411;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3591430187;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.26924180984;3.939634081855677;0;1;1;"dvnd"
8670796;1030139;161;1.42264819145;8.41711264208034;1;1;1;"dvnd"
13437654;7193052;98;1.32917690277;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.47648000717;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.97412610054;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.30069994926;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.25041604042;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3745129108;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.22901415825;3.939634081855677;0;1;1;"dvnd"
8670796;999119;197;1.50753521919;8.678441707143994;1;1;1;"dvnd"
13437654;7193052;98;1.32622408867;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.47079896927;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.96771097183;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.30383586884;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.17802786827;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3893740177;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.24276781082;3.939634081855677;0;1;1;"dvnd"
8670796;1019220;166;1.43824887276;8.507285963776221;1;1;1;"dvnd"
13437654;7193052;98;1.3812789917;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.4727871418;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;4.10051679611;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.31130099297;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.20045089722;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3809888363;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.25176310539;3.939634081855677;0;1;1;"dvnd"
8670796;1013471;180;1.48666405678;8.55554426323003;1;1;1;"dvnd"
13437654;7193052;98;1.35832810402;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.46061611176;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.95920205116;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.31995201111;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.18756890297;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3521649837;23.931378199050787;7;1;1;"dvnd"
558778;141835;95;1.29632306099;3.939634081855677;0;1;1;"dvnd"
8670796;1005077;175;1.43616008759;8.62699673756339;1;1;1;"dvnd"
13437654;7193052;98;1.35450100899;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.49654006958;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.96674895287;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.30643796921;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.22748017311;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3700408936;23.931378199050787;7;1;1;"dvnd"
558778;140446;101;1.24900984764;3.978596756048588;0;1;1;"dvnd"
8670796;1013471;180;1.44846010208;8.55554426323003;1;1;1;"dvnd"
13437654;7193052;98;1.34177207947;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.47414088249;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.95539188385;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.28032612801;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.22494292259;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3761339188;23.931378199050787;7;1;1;"dvnd"
558778;148749;93;1.22770500183;3.7565160101916653;0;1;1;"dvnd"
8670796;999543;198;1.48865890503;8.674760365487028;1;1;1;"dvnd"
13437654;7193052;98;1.32755708694;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.43926215172;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.94949889183;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.33289289474;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.20401000977;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3423569202;23.931378199050787;7;1;1;"dvnd"
558778;140446;100;1.27594089508;3.978596756048588;0;1;1;"dvnd"
8670796;1044743;179;1.48315215111;8.299453549820386;1;1;1;"dvnd"
13437654;7193052;98;1.32972192764;1.8681435918995164;2;1;1;"dvnd"
16801647;6348186;360;2.46301007271;2.6466847379708156;3;1;1;"dvnd"
33439101;2035647;621;3.95191979408;16.426768000542335;4;1;1;"dvnd"
83873134;14839297;696;6.2971060276;5.652096187575463;5;1;1;"dvnd"
28536548;3440779;773;9.19028711319;8.29363001808602;6;1;1;"dvnd"
134792339;5632452;1244;22.3527059555;23.931378199050787;7;1;1;"dvnd"
